"","year","id","age","race","sex","realrinc","educ","partyid","happy"
"1340",2022,1340,78,"white","male",NA,"2 years of college","not very strong republican","pretty happy"
"1341",2022,1341,81,"white","female",NA,"12th grade","independent, close to democrat","pretty happy"
"1342",2022,1342,60,"white","male",40900,"1 year of college","not very strong republican","very happy"
"1343",2022,1343,58,"white","male",33742.5,"3 years of college","independent, close to republican","pretty happy"
"1344",2022,1344,57,"white","male",22495,"12th grade","other party","pretty happy"
"1345",2022,1345,87,"white","male",NA,"9th grade","independent (neither, no response)","not too happy"
"1346",2022,1346,76,"white","female",NA,"12th grade","not very strong republican","pretty happy"
"1347",2022,1347,76,"white","male",22495,"6 years of college","strong republican","pretty happy"
"1348",2022,1348,58,"white","female",NA,"12th grade","strong republican","pretty happy"
"1349",2022,1349,51,"white","female",27607.5,"8 or more years of college","not very strong democrat","pretty happy"
"1350",2022,1350,30,"white","male",18405,"12th grade","not very strong republican","pretty happy"
"1351",2022,1351,28,"white","female",11247.5,"8 or more years of college","independent, close to democrat","not too happy"
"1352",2022,1352,NA,"white","female",27607.5,"6 years of college","not very strong republican","not too happy"
"1353",2022,1353,32,"other","female",NA,"8th grade","independent (neither, no response)","pretty happy"
"1354",2022,1354,50,"other","male",57260,"5 years of college","independent (neither, no response)","pretty happy"
"1355",2022,1355,NA,"white","male",NA,"12th grade","not very strong republican","pretty happy"
"1356",2022,1356,20,"white","male",22495,"1 year of college","independent, close to republican","not too happy"
"1357",2022,1357,32,"other","male",NA,"2 years of college","independent, close to democrat","very happy"
"1358",2022,1358,33,"white","male",NA,"2 years of college","independent, close to republican","very happy"
"1359",2022,1359,32,"other","female",3681,"12th grade","not very strong democrat","pretty happy"
"1360",2022,1360,44,"white","female",33742.5,"2 years of college","independent (neither, no response)","pretty happy"
"1361",2022,1361,20,NA,"female",4601.25,"2 years of college","independent (neither, no response)","pretty happy"
"1362",2022,1362,38,"other","female",33742.5,"4 years of college","independent, close to republican","pretty happy"
"1363",2022,1363,61,"white","female",13292.5,"3 years of college","not very strong democrat","not too happy"
"1364",2022,1364,57,"white","male",40900,"8 or more years of college","independent (neither, no response)","pretty happy"
"1365",2022,1365,37,"white","female",NA,"11th grade","independent (neither, no response)","pretty happy"
"1366",2022,1366,30,"white","female",33742.5,"3 years of college","independent (neither, no response)","very happy"
"1367",2022,1367,70,"white","female",NA,"4 years of college","independent, close to republican","pretty happy"
"1368",2022,1368,47,"white","female",NA,"12th grade","strong democrat","very happy"
"1369",2022,1369,36,"white","male",65440,"8 or more years of college","not very strong democrat","pretty happy"
"1370",2022,1370,57,"white","male",141848.32887,"8 or more years of college","not very strong democrat","very happy"
"1371",2022,1371,40,"white","male",22495,"2 years of college","independent, close to republican","pretty happy"
"1372",2022,1372,23,"black","female",NA,"10th grade","independent (neither, no response)","very happy"
"1373",2022,1373,76,"white","male",NA,"12th grade","not very strong democrat","pretty happy"
"1374",2022,1374,88,"white","male",NA,"12th grade","independent, close to democrat","pretty happy"
"1375",2022,1375,45,"white","male",27607.5,"2 years of college","not very strong republican","pretty happy"
"1376",2022,1376,28,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"1377",2022,1377,35,"white","female",15337.5,"5 years of college","independent, close to democrat","pretty happy"
"1378",2022,1378,30,"white","female",8691.25,"4 years of college","independent (neither, no response)","pretty happy"
"1379",2022,1379,33,"other","female",1431.5,"1 year of college","not very strong republican","pretty happy"
"1380",2022,1380,32,"other","male",11247.5,"4 years of college","independent, close to democrat","pretty happy"
"1381",2022,1381,36,"black","male",22495,"2 years of college","independent (neither, no response)","not too happy"
"1382",2022,1382,NA,"white","female",NA,"2 years of college","strong republican","pretty happy"
"1383",2022,1383,51,"white","male",NA,"12th grade","independent (neither, no response)","not too happy"
"1384",2022,1384,27,"other","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"1385",2022,1385,21,"white","female",11247.5,"6th grade","independent (neither, no response)","pretty happy"
"1386",2022,1386,60,"white","female",NA,"12th grade","not very strong democrat","not too happy"
"1387",2022,1387,67,"white","male",NA,"1 year of college","independent, close to democrat","pretty happy"
"1388",2022,1388,44,"white","male",40900,"8 or more years of college","independent, close to democrat","pretty happy"
"1389",2022,1389,33,"white","male",57260,"3 years of college","not very strong republican","not too happy"
"1390",2022,1390,60,"white","male",NA,"4 years of college","not very strong republican","pretty happy"
"1391",2022,1391,39,"other","female",NA,"5 years of college","independent (neither, no response)","pretty happy"
"1392",2022,1392,32,"black","male",18405,"2 years of college","not very strong democrat","not too happy"
"1393",2022,1393,24,"other","female",NA,"1 year of college",NA,"not too happy"
"1394",2022,1394,31,"white","male",27607.5,"4 years of college","strong democrat","not too happy"
"1395",2022,1395,44,"black","female",22495,"4 years of college","independent (neither, no response)","pretty happy"
"1396",2022,1396,27,"other","male",13292.5,"4 years of college","independent, close to democrat","not too happy"
"1397",2022,1397,45,"white","male",40900,"3 years of college","not very strong democrat","pretty happy"
"1398",2022,1398,73,"white","male",NA,"5 years of college","independent (neither, no response)","very happy"
"1399",2022,1399,67,"white","male",NA,"1 year of college","strong democrat","very happy"
"1400",2022,1400,NA,"white","female",13292.5,"7 years of college","independent, close to republican","pretty happy"
"1401",2022,1401,79,"white","male",NA,"4 years of college","independent, close to democrat","pretty happy"
"1402",2022,1402,47,"white","female",NA,"9th grade","independent (neither, no response)","very happy"
"1403",2022,1403,35,"white","female",141848.32887,"12th grade","not very strong democrat","very happy"
"1404",2022,1404,56,"white","female",NA,"12th grade","strong republican","pretty happy"
"1405",2022,1405,32,"white","male",141848.32887,"4 years of college","independent (neither, no response)","very happy"
"1406",2022,1406,32,"white","male",18405,"2 years of college","independent (neither, no response)","pretty happy"
"1407",2022,1407,64,"white","female",33742.5,"4 years of college","strong democrat","pretty happy"
"1408",2022,1408,29,"white","male",15337.5,"4 years of college","independent, close to democrat","not too happy"
"1409",2022,1409,30,"white","female",18405,"4 years of college","strong democrat","pretty happy"
"1410",2022,1410,74,"white","male",40900,"4 years of college","strong republican","very happy"
"1411",2022,1411,33,"white","male",49080,"4 years of college","independent, close to democrat","pretty happy"
"1412",2022,1412,59,"white","male",141848.32887,"4 years of college","independent, close to democrat","very happy"
"1413",2022,1413,76,"white","female",NA,"8 or more years of college","strong democrat","pretty happy"
"1414",2022,1414,50,"white","male",33742.5,"7th grade",NA,"not too happy"
"1415",2022,1415,60,"white","male",18405,"4 years of college","strong democrat","not too happy"
"1416",2022,1416,66,"white","female",3681,"12th grade","independent (neither, no response)","very happy"
"1417",2022,1417,78,"white","male",NA,"7 years of college","strong democrat","very happy"
"1418",2022,1418,60,"white","female",NA,"4 years of college","independent (neither, no response)","very happy"
"1419",2022,1419,24,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"1420",2022,1420,63,"white","male",NA,"5 years of college","strong democrat","pretty happy"
"1421",2022,1421,54,"white","female",818,"12th grade","independent, close to democrat","pretty happy"
"1422",2022,1422,61,"white","female",NA,"1 year of college","strong republican","very happy"
"1423",2022,1423,40,"white","female",33742.5,"2 years of college","not very strong republican","pretty happy"
"1424",2022,1424,79,"white","male",8691.25,"12th grade","strong democrat","very happy"
"1425",2022,1425,53,"white","female",NA,"4 years of college","other party","pretty happy"
"1426",2022,1426,66,"white","female",NA,"12th grade","independent, close to democrat","pretty happy"
"1427",2022,1427,61,"white","female",NA,"12th grade","independent (neither, no response)","not too happy"
"1428",2022,1428,62,"white","male",27607.5,"2 years of college","independent (neither, no response)","pretty happy"
"1429",2022,1429,62,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"1430",2022,1430,61,"white","female",NA,"2 years of college","not very strong democrat","pretty happy"
"1431",2022,1431,58,"white","male",141848.32887,"4 years of college","not very strong democrat","pretty happy"
"1432",2022,1432,46,"white","male",27607.5,"3 years of college","not very strong republican","pretty happy"
"1433",2022,1433,36,"white","female",NA,"12th grade","not very strong democrat","very happy"
"1434",2022,1434,30,"black","female",13292.5,"12th grade","other party","not too happy"
"1435",2022,1435,65,"white","male",NA,"2 years of college","strong democrat","pretty happy"
"1436",2022,1436,63,"white","female",NA,"4 years of college","strong democrat","very happy"
"1437",2022,1437,61,"white","female",NA,"8 or more years of college","not very strong republican","pretty happy"
"1438",2022,1438,63,"black","male",13292.5,"12th grade","strong democrat","pretty happy"
"1439",2022,1439,44,"black","male",15337.5,"12th grade","independent (neither, no response)","pretty happy"
"1440",2022,1440,73,"white","male",NA,"4 years of college","independent, close to democrat","not too happy"
